status,local_id,local_brand,local_model,remote_brand,remote_model,category,detail_url
"matched","chungho-네스티지-매트리스-q","청호나이스","네스티지 매트리스 Q","청호나이스","청호 스프링에어 탑퍼분리 매트리스 로얄스위트 Q","매트리스","https://rentre.kr/product/1522010297/%EB%A1%9C%EC%96%84%EC%8A%A4%EC%9C%84%ED%8A%B8-%ED%83%91%ED%8D%BC%EB%B6%84%EB%A6%AC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%80%B8(Q)"
"matched","chungho-듀얼-드림-매트리스-q","청호나이스","듀얼 드림 매트리스 Q","청호나이스","청호 스프링에어 탑퍼분리 매트리스 로얄스위트 Q","매트리스","https://rentre.kr/product/1522010297/%EB%A1%9C%EC%96%84%EC%8A%A4%EC%9C%84%ED%8A%B8-%ED%83%91%ED%8D%BC%EB%B6%84%EB%A6%AC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%80%B8(Q)"
"matched","chungho-듀얼-드림-온열-매트리스-q","청호나이스","듀얼 드림 온열 매트리스 Q","청호나이스","청호 스프링에어 탑퍼분리 매트리스 로얄스위트 Q","매트리스","https://rentre.kr/product/1522010297/%EB%A1%9C%EC%96%84%EC%8A%A4%EC%9C%84%ED%8A%B8-%ED%83%91%ED%8D%BC%EB%B6%84%EB%A6%AC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%80%B8(Q)"
"matched","chungho-듀얼-코지-매트리스-q","청호나이스","듀얼 코지 매트리스 Q","청호나이스","청호 스프링에어 탑퍼분리 매트리스 로얄스위트 Q","매트리스","https://rentre.kr/product/1522010297/%EB%A1%9C%EC%96%84%EC%8A%A4%EC%9C%84%ED%8A%B8-%ED%83%91%ED%8D%BC%EB%B6%84%EB%A6%AC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%80%B8(Q)"
"matched","chungho-듀얼-코지-온열-매트리스-q","청호나이스","듀얼 코지 온열 매트리스 Q","청호나이스","청호 스프링에어 탑퍼분리 매트리스 로얄스위트 Q","매트리스","https://rentre.kr/product/1522010297/%EB%A1%9C%EC%96%84%EC%8A%A4%EC%9C%84%ED%8A%B8-%ED%83%91%ED%8D%BC%EB%B6%84%EB%A6%AC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%80%B8(Q)"
"matched","chungho-로얄스위트-프라임-매트리스-q","청호나이스","로얄스위트 프라임 매트리스 Q","청호나이스","청호 스프링에어 탑퍼분리 매트리스 로얄스위트 Q","매트리스","https://rentre.kr/product/1522010297/%EB%A1%9C%EC%96%84%EC%8A%A4%EC%9C%84%ED%8A%B8-%ED%83%91%ED%8D%BC%EB%B6%84%EB%A6%AC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%80%B8(Q)"
"matched","chungho-멜로우-드림-매트리스-q","청호나이스","멜로우 드림 매트리스 Q","청호나이스","청호 스프링에어 탑퍼분리 매트리스 로얄스위트 Q","매트리스","https://rentre.kr/product/1522010297/%EB%A1%9C%EC%96%84%EC%8A%A4%EC%9C%84%ED%8A%B8-%ED%83%91%ED%8D%BC%EB%B6%84%EB%A6%AC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%80%B8(Q)"
"matched","chungho-스프링에어-파운데이션-q","청호나이스","스프링에어 파운데이션 Q","청호나이스","청호 스프링에어 탑퍼분리 매트리스 로얄스위트 Q","매트리스","https://rentre.kr/product/1522010297/%EB%A1%9C%EC%96%84%EC%8A%A4%EC%9C%84%ED%8A%B8-%ED%83%91%ED%8D%BC%EB%B6%84%EB%A6%AC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%80%B8(Q)"
"matched","chungho-온리-드림-매트리스-q","청호나이스","온리 드림 매트리스 Q","청호나이스","청호 스프링에어 탑퍼분리 매트리스 로얄스위트 Q","매트리스","https://rentre.kr/product/1522010297/%EB%A1%9C%EC%96%84%EC%8A%A4%EC%9C%84%ED%8A%B8-%ED%83%91%ED%8D%BC%EB%B6%84%EB%A6%AC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%80%B8(Q)"
"matched","chungho-클린핏-q","청호나이스","클린핏 Q","청호나이스","청호 스프링에어 탑퍼분리 매트리스 로얄스위트 Q","매트리스","https://rentre.kr/product/1522010297/%EB%A1%9C%EC%96%84%EC%8A%A4%EC%9C%84%ED%8A%B8-%ED%83%91%ED%8D%BC%EB%B6%84%EB%A6%AC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%80%B8(Q)"
"matched","chungho-파운데이션-그레이-웜베이지-샌드베이지-q","청호나이스","파운데이션(그레이,웜베이지,샌드베이지) Q","청호나이스","청호 스프링에어 탑퍼분리 매트리스 로얄스위트 Q","매트리스","https://rentre.kr/product/1522010297/%EB%A1%9C%EC%96%84%EC%8A%A4%EC%9C%84%ED%8A%B8-%ED%83%91%ED%8D%BC%EB%B6%84%EB%A6%AC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%80%B8(Q)"
"matched","chungho-네스티지-매트리스-ss","청호나이스","네스티지 매트리스 SS","청호나이스","스프링에어 매트리스 러블리드림 SS","매트리스","https://rentre.kr/product/1600001632/%EB%9F%AC%EB%B8%94%EB%A6%AC-%EB%93%9C%EB%A6%BC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"matched","chungho-듀얼-드림-매트리스-ss","청호나이스","듀얼 드림 매트리스 SS","청호나이스","스프링에어 매트리스 러블리드림 SS","매트리스","https://rentre.kr/product/1600001632/%EB%9F%AC%EB%B8%94%EB%A6%AC-%EB%93%9C%EB%A6%BC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"matched","chungho-듀얼-드림-온열-매트리스-ss","청호나이스","듀얼 드림 온열 매트리스 SS","청호나이스","스프링에어 매트리스 러블리드림 SS","매트리스","https://rentre.kr/product/1600001632/%EB%9F%AC%EB%B8%94%EB%A6%AC-%EB%93%9C%EB%A6%BC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"matched","chungho-듀얼-코지-매트리스-ss","청호나이스","듀얼 코지 매트리스 SS","청호나이스","스프링에어 매트리스 러블리드림 SS","매트리스","https://rentre.kr/product/1600001632/%EB%9F%AC%EB%B8%94%EB%A6%AC-%EB%93%9C%EB%A6%BC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"matched","chungho-듀얼-코지-온열-매트리스-ss","청호나이스","듀얼 코지 온열 매트리스 SS","청호나이스","스프링에어 매트리스 러블리드림 SS","매트리스","https://rentre.kr/product/1600001632/%EB%9F%AC%EB%B8%94%EB%A6%AC-%EB%93%9C%EB%A6%BC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"matched","chungho-로얄스위트-프라임-매트리스-ss","청호나이스","로얄스위트 프라임 매트리스 SS","청호나이스","스프링에어 매트리스 러블리드림 SS","매트리스","https://rentre.kr/product/1600001632/%EB%9F%AC%EB%B8%94%EB%A6%AC-%EB%93%9C%EB%A6%BC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"matched","chungho-멜로우-드림-매트리스-ss","청호나이스","멜로우 드림 매트리스 SS","청호나이스","스프링에어 매트리스 러블리드림 SS","매트리스","https://rentre.kr/product/1600001632/%EB%9F%AC%EB%B8%94%EB%A6%AC-%EB%93%9C%EB%A6%BC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"matched","chungho-스프링에어-파운데이션-ss","청호나이스","스프링에어 파운데이션 SS","청호나이스","스프링에어 매트리스 러블리드림 SS","매트리스","https://rentre.kr/product/1600001632/%EB%9F%AC%EB%B8%94%EB%A6%AC-%EB%93%9C%EB%A6%BC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"matched","chungho-온리-드림-매트리스-ss","청호나이스","온리 드림 매트리스 SS","청호나이스","스프링에어 매트리스 러블리드림 SS","매트리스","https://rentre.kr/product/1600001632/%EB%9F%AC%EB%B8%94%EB%A6%AC-%EB%93%9C%EB%A6%BC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"matched","chungho-클린핏-ss","청호나이스","클린핏 SS","청호나이스","스프링에어 매트리스 러블리드림 SS","매트리스","https://rentre.kr/product/1600001632/%EB%9F%AC%EB%B8%94%EB%A6%AC-%EB%93%9C%EB%A6%BC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"matched","chungho-파운데이션-그레이-웜베이지-샌드베이지-ss","청호나이스","파운데이션(그레이,웜베이지,샌드베이지) SS","청호나이스","스프링에어 매트리스 러블리드림 SS","매트리스","https://rentre.kr/product/1600001632/%EB%9F%AC%EB%B8%94%EB%A6%AC-%EB%93%9C%EB%A6%BC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"unmatched_remote","","","","SK매직","MATQM730RZOM","매트리스","https://rentre.kr/product/1600006292/%EC%9B%8C%EC%BB%A4%ED%9E%90-%EC%8A%A4%ED%83%A0%EB%8B%A4%EB%93%9C-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%80%B8(Q)"
"unmatched_remote","","","","현대큐밍","HQMA30Q40F","매트리스","https://rentre.kr/product/1600006941/%EB%84%A4%EC%8A%A4%ED%8A%B8%EB%9D%BC-%EB%A0%88%EC%8A%A4%ED%8A%B8-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%80%B8(Q)"
"matched","chungho-네스티지-매트리스-lk","청호나이스","네스티지 매트리스 LK","청호나이스","듀얼 드림 매트리스 라지킹(LK)","매트리스","https://rentre.kr/product/1600006144/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EB%9D%BC%EC%A7%80%ED%82%B9(LK)"
"matched","chungho-듀얼-드림-매트리스-lk","청호나이스","듀얼 드림 매트리스 LK","청호나이스","듀얼 드림 매트리스 라지킹(LK)","매트리스","https://rentre.kr/product/1600006144/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EB%9D%BC%EC%A7%80%ED%82%B9(LK)"
"matched","chungho-듀얼-드림-온열-매트리스-lk","청호나이스","듀얼 드림 온열 매트리스 LK","청호나이스","듀얼 드림 매트리스 라지킹(LK)","매트리스","https://rentre.kr/product/1600006144/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EB%9D%BC%EC%A7%80%ED%82%B9(LK)"
"matched","chungho-듀얼-코지-매트리스-lk","청호나이스","듀얼 코지 매트리스 LK","청호나이스","듀얼 드림 매트리스 라지킹(LK)","매트리스","https://rentre.kr/product/1600006144/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EB%9D%BC%EC%A7%80%ED%82%B9(LK)"
"matched","chungho-듀얼-코지-온열-매트리스-lk","청호나이스","듀얼 코지 온열 매트리스 LK","청호나이스","듀얼 드림 매트리스 라지킹(LK)","매트리스","https://rentre.kr/product/1600006144/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EB%9D%BC%EC%A7%80%ED%82%B9(LK)"
"matched","chungho-로얄스위트-프라임-매트리스-lk","청호나이스","로얄스위트 프라임 매트리스 LK","청호나이스","듀얼 드림 매트리스 라지킹(LK)","매트리스","https://rentre.kr/product/1600006144/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EB%9D%BC%EC%A7%80%ED%82%B9(LK)"
"matched","chungho-멜로우-드림-매트리스-lk","청호나이스","멜로우 드림 매트리스 LK","청호나이스","듀얼 드림 매트리스 라지킹(LK)","매트리스","https://rentre.kr/product/1600006144/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EB%9D%BC%EC%A7%80%ED%82%B9(LK)"
"matched","chungho-파운데이션-그레이-웜베이지-샌드베이지-lk","청호나이스","파운데이션(그레이,웜베이지,샌드베이지) LK","청호나이스","듀얼 드림 매트리스 라지킹(LK)","매트리스","https://rentre.kr/product/1600006144/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EB%9D%BC%EC%A7%80%ED%82%B9(LK)"
"unmatched_remote","","","","SK매직","MATSM730RZOM","매트리스","https://rentre.kr/product/1600006291/%EC%9B%8C%EC%BB%A4%ED%9E%90-%EC%8A%A4%ED%83%A0%EB%8B%A4%EB%93%9C-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"matched","chungho-네스티지-매트리스-ss","청호나이스","네스티지 매트리스 SS","청호나이스","스프링에어 파운데이션 슈퍼싱글(SS)","매트리스","https://rentre.kr/product/1522013445/%EC%8A%A4%ED%94%84%EB%A7%81%EC%97%90%EC%96%B4-%ED%8C%8C%EC%9A%B4%EB%8D%B0%EC%9D%B4%EC%85%98-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"matched","chungho-듀얼-드림-매트리스-ss","청호나이스","듀얼 드림 매트리스 SS","청호나이스","스프링에어 파운데이션 슈퍼싱글(SS)","매트리스","https://rentre.kr/product/1522013445/%EC%8A%A4%ED%94%84%EB%A7%81%EC%97%90%EC%96%B4-%ED%8C%8C%EC%9A%B4%EB%8D%B0%EC%9D%B4%EC%85%98-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"matched","chungho-듀얼-드림-온열-매트리스-ss","청호나이스","듀얼 드림 온열 매트리스 SS","청호나이스","스프링에어 파운데이션 슈퍼싱글(SS)","매트리스","https://rentre.kr/product/1522013445/%EC%8A%A4%ED%94%84%EB%A7%81%EC%97%90%EC%96%B4-%ED%8C%8C%EC%9A%B4%EB%8D%B0%EC%9D%B4%EC%85%98-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"matched","chungho-듀얼-코지-매트리스-ss","청호나이스","듀얼 코지 매트리스 SS","청호나이스","스프링에어 파운데이션 슈퍼싱글(SS)","매트리스","https://rentre.kr/product/1522013445/%EC%8A%A4%ED%94%84%EB%A7%81%EC%97%90%EC%96%B4-%ED%8C%8C%EC%9A%B4%EB%8D%B0%EC%9D%B4%EC%85%98-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"matched","chungho-듀얼-코지-온열-매트리스-ss","청호나이스","듀얼 코지 온열 매트리스 SS","청호나이스","스프링에어 파운데이션 슈퍼싱글(SS)","매트리스","https://rentre.kr/product/1522013445/%EC%8A%A4%ED%94%84%EB%A7%81%EC%97%90%EC%96%B4-%ED%8C%8C%EC%9A%B4%EB%8D%B0%EC%9D%B4%EC%85%98-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"matched","chungho-로얄스위트-프라임-매트리스-ss","청호나이스","로얄스위트 프라임 매트리스 SS","청호나이스","스프링에어 파운데이션 슈퍼싱글(SS)","매트리스","https://rentre.kr/product/1522013445/%EC%8A%A4%ED%94%84%EB%A7%81%EC%97%90%EC%96%B4-%ED%8C%8C%EC%9A%B4%EB%8D%B0%EC%9D%B4%EC%85%98-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"matched","chungho-멜로우-드림-매트리스-ss","청호나이스","멜로우 드림 매트리스 SS","청호나이스","스프링에어 파운데이션 슈퍼싱글(SS)","매트리스","https://rentre.kr/product/1522013445/%EC%8A%A4%ED%94%84%EB%A7%81%EC%97%90%EC%96%B4-%ED%8C%8C%EC%9A%B4%EB%8D%B0%EC%9D%B4%EC%85%98-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"matched","chungho-스프링에어-파운데이션-ss","청호나이스","스프링에어 파운데이션 SS","청호나이스","스프링에어 파운데이션 슈퍼싱글(SS)","매트리스","https://rentre.kr/product/1522013445/%EC%8A%A4%ED%94%84%EB%A7%81%EC%97%90%EC%96%B4-%ED%8C%8C%EC%9A%B4%EB%8D%B0%EC%9D%B4%EC%85%98-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"matched","chungho-온리-드림-매트리스-ss","청호나이스","온리 드림 매트리스 SS","청호나이스","스프링에어 파운데이션 슈퍼싱글(SS)","매트리스","https://rentre.kr/product/1522013445/%EC%8A%A4%ED%94%84%EB%A7%81%EC%97%90%EC%96%B4-%ED%8C%8C%EC%9A%B4%EB%8D%B0%EC%9D%B4%EC%85%98-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"matched","chungho-클린핏-ss","청호나이스","클린핏 SS","청호나이스","스프링에어 파운데이션 슈퍼싱글(SS)","매트리스","https://rentre.kr/product/1522013445/%EC%8A%A4%ED%94%84%EB%A7%81%EC%97%90%EC%96%B4-%ED%8C%8C%EC%9A%B4%EB%8D%B0%EC%9D%B4%EC%85%98-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"matched","chungho-파운데이션-그레이-웜베이지-샌드베이지-ss","청호나이스","파운데이션(그레이,웜베이지,샌드베이지) SS","청호나이스","스프링에어 파운데이션 슈퍼싱글(SS)","매트리스","https://rentre.kr/product/1522013445/%EC%8A%A4%ED%94%84%EB%A7%81%EC%97%90%EC%96%B4-%ED%8C%8C%EC%9A%B4%EB%8D%B0%EC%9D%B4%EC%85%98-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"unmatched_remote","","","","쿠쿠","CRM-B01HEMK","매트리스","https://rentre.kr/product/1600003444/%EB%A0%88%EC%8A%A4%ED%8B%B0%EB%85%B8-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EC%9C%A0%EB%A1%9C%ED%83%91-%ED%82%B9(K)-(24%EB%85%84-10%EC%9B%94-%EC%B6%9C%EC%8B%9C)"
"unmatched_remote","","","","현대큐밍","HQMA50Q40F","매트리스","https://rentre.kr/product/1600006944/%EB%84%A4%EC%8A%A4%ED%8A%B8%EB%9D%BC-%EB%85%B8%EB%B0%94-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%80%B8(Q)"
"unmatched_remote","","","","현대큐밍","HQMB50Q40F","매트리스","https://rentre.kr/product/1600006947/%EB%84%A4%EC%8A%A4%ED%8A%B8%EB%9D%BC-%EB%9F%AD%EC%8A%A4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%80%B8(Q)"
"matched","chungho-네스티지-매트리스-lk","청호나이스","네스티지 매트리스 LK","청호나이스","네스티지 매트리스 라지킹(LK)","매트리스","https://rentre.kr/product/1600007537/%EB%84%A4%EC%8A%A4%ED%8B%B0%EC%A7%80-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EB%9D%BC%EC%A7%80%ED%82%B9(LK)"
"matched","chungho-듀얼-드림-매트리스-lk","청호나이스","듀얼 드림 매트리스 LK","청호나이스","네스티지 매트리스 라지킹(LK)","매트리스","https://rentre.kr/product/1600007537/%EB%84%A4%EC%8A%A4%ED%8B%B0%EC%A7%80-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EB%9D%BC%EC%A7%80%ED%82%B9(LK)"
"matched","chungho-듀얼-드림-온열-매트리스-lk","청호나이스","듀얼 드림 온열 매트리스 LK","청호나이스","네스티지 매트리스 라지킹(LK)","매트리스","https://rentre.kr/product/1600007537/%EB%84%A4%EC%8A%A4%ED%8B%B0%EC%A7%80-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EB%9D%BC%EC%A7%80%ED%82%B9(LK)"
"matched","chungho-듀얼-코지-매트리스-lk","청호나이스","듀얼 코지 매트리스 LK","청호나이스","네스티지 매트리스 라지킹(LK)","매트리스","https://rentre.kr/product/1600007537/%EB%84%A4%EC%8A%A4%ED%8B%B0%EC%A7%80-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EB%9D%BC%EC%A7%80%ED%82%B9(LK)"
"matched","chungho-듀얼-코지-온열-매트리스-lk","청호나이스","듀얼 코지 온열 매트리스 LK","청호나이스","네스티지 매트리스 라지킹(LK)","매트리스","https://rentre.kr/product/1600007537/%EB%84%A4%EC%8A%A4%ED%8B%B0%EC%A7%80-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EB%9D%BC%EC%A7%80%ED%82%B9(LK)"
"matched","chungho-로얄스위트-프라임-매트리스-lk","청호나이스","로얄스위트 프라임 매트리스 LK","청호나이스","네스티지 매트리스 라지킹(LK)","매트리스","https://rentre.kr/product/1600007537/%EB%84%A4%EC%8A%A4%ED%8B%B0%EC%A7%80-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EB%9D%BC%EC%A7%80%ED%82%B9(LK)"
"matched","chungho-멜로우-드림-매트리스-lk","청호나이스","멜로우 드림 매트리스 LK","청호나이스","네스티지 매트리스 라지킹(LK)","매트리스","https://rentre.kr/product/1600007537/%EB%84%A4%EC%8A%A4%ED%8B%B0%EC%A7%80-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EB%9D%BC%EC%A7%80%ED%82%B9(LK)"
"matched","chungho-파운데이션-그레이-웜베이지-샌드베이지-lk","청호나이스","파운데이션(그레이,웜베이지,샌드베이지) LK","청호나이스","네스티지 매트리스 라지킹(LK)","매트리스","https://rentre.kr/product/1600007537/%EB%84%A4%EC%8A%A4%ED%8B%B0%EC%A7%80-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EB%9D%BC%EC%A7%80%ED%82%B9(LK)"
"matched","coway-cmk-sl01","코웨이","CMK-SL01","코웨이","CMK-SL01","매트리스","https://rentre.kr/product/1522010250/BEREX-%ED%83%91%ED%8D%BC%EA%B5%90%EC%B2%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EB%8D%94%EB%B8%94%EC%B2%B4%EC%9D%B8%EC%A7%80-%ED%82%B9(K)"
"matched","chungho-네스티지-매트리스-k","청호나이스","네스티지 매트리스 K","청호나이스","스프링에어 파운데이션 킹(K)","매트리스","https://rentre.kr/product/1522013449/%EC%8A%A4%ED%94%84%EB%A7%81%EC%97%90%EC%96%B4-%ED%8C%8C%EC%9A%B4%EB%8D%B0%EC%9D%B4%EC%85%98-%ED%82%B9(K)"
"matched","chungho-듀얼-드림-매트리스-k","청호나이스","듀얼 드림 매트리스 K","청호나이스","스프링에어 파운데이션 킹(K)","매트리스","https://rentre.kr/product/1522013449/%EC%8A%A4%ED%94%84%EB%A7%81%EC%97%90%EC%96%B4-%ED%8C%8C%EC%9A%B4%EB%8D%B0%EC%9D%B4%EC%85%98-%ED%82%B9(K)"
"matched","chungho-듀얼-드림-온열-매트리스-k","청호나이스","듀얼 드림 온열 매트리스 K","청호나이스","스프링에어 파운데이션 킹(K)","매트리스","https://rentre.kr/product/1522013449/%EC%8A%A4%ED%94%84%EB%A7%81%EC%97%90%EC%96%B4-%ED%8C%8C%EC%9A%B4%EB%8D%B0%EC%9D%B4%EC%85%98-%ED%82%B9(K)"
"matched","chungho-듀얼-코지-매트리스-k","청호나이스","듀얼 코지 매트리스 K","청호나이스","스프링에어 파운데이션 킹(K)","매트리스","https://rentre.kr/product/1522013449/%EC%8A%A4%ED%94%84%EB%A7%81%EC%97%90%EC%96%B4-%ED%8C%8C%EC%9A%B4%EB%8D%B0%EC%9D%B4%EC%85%98-%ED%82%B9(K)"
"matched","chungho-듀얼-코지-온열-매트리스-k","청호나이스","듀얼 코지 온열 매트리스 K","청호나이스","스프링에어 파운데이션 킹(K)","매트리스","https://rentre.kr/product/1522013449/%EC%8A%A4%ED%94%84%EB%A7%81%EC%97%90%EC%96%B4-%ED%8C%8C%EC%9A%B4%EB%8D%B0%EC%9D%B4%EC%85%98-%ED%82%B9(K)"
"matched","chungho-로얄스위트-프라임-매트리스-k","청호나이스","로얄스위트 프라임 매트리스 K","청호나이스","스프링에어 파운데이션 킹(K)","매트리스","https://rentre.kr/product/1522013449/%EC%8A%A4%ED%94%84%EB%A7%81%EC%97%90%EC%96%B4-%ED%8C%8C%EC%9A%B4%EB%8D%B0%EC%9D%B4%EC%85%98-%ED%82%B9(K)"
"matched","chungho-멜로우-드림-매트리스-k","청호나이스","멜로우 드림 매트리스 K","청호나이스","스프링에어 파운데이션 킹(K)","매트리스","https://rentre.kr/product/1522013449/%EC%8A%A4%ED%94%84%EB%A7%81%EC%97%90%EC%96%B4-%ED%8C%8C%EC%9A%B4%EB%8D%B0%EC%9D%B4%EC%85%98-%ED%82%B9(K)"
"matched","chungho-스프링에어-파운데이션-k","청호나이스","스프링에어 파운데이션 K","청호나이스","스프링에어 파운데이션 킹(K)","매트리스","https://rentre.kr/product/1522013449/%EC%8A%A4%ED%94%84%EB%A7%81%EC%97%90%EC%96%B4-%ED%8C%8C%EC%9A%B4%EB%8D%B0%EC%9D%B4%EC%85%98-%ED%82%B9(K)"
"matched","chungho-클린핏-k","청호나이스","클린핏 K","청호나이스","스프링에어 파운데이션 킹(K)","매트리스","https://rentre.kr/product/1522013449/%EC%8A%A4%ED%94%84%EB%A7%81%EC%97%90%EC%96%B4-%ED%8C%8C%EC%9A%B4%EB%8D%B0%EC%9D%B4%EC%85%98-%ED%82%B9(K)"
"matched","chungho-파운데이션-그레이-웜베이지-샌드베이지-k","청호나이스","파운데이션(그레이,웜베이지,샌드베이지) K","청호나이스","스프링에어 파운데이션 킹(K)","매트리스","https://rentre.kr/product/1522013449/%EC%8A%A4%ED%94%84%EB%A7%81%EC%97%90%EC%96%B4-%ED%8C%8C%EC%9A%B4%EB%8D%B0%EC%9D%B4%EC%85%98-%ED%82%B9(K)"
